Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity,Time_Of_Day_Factor,Traffic_Pattern_Factor,Seasonal_Factor
136.000,5,distribution,58.776,114.747,0.184,13.475,-76.000,50.000,68.000,65.000,3,3,42.000,14.000,65.000,90.933,150.000,0.000,0.000,1,193.909,0.902,0.284,0.284,0.602,0.800,1.000
136.000,6,distribution,61.000,30.000,0.007,5.000,-75.000,49.000,44.000,69.000,3,3,40.000,37.000,65.000,90.933,137.032,61.010,0.000,1,227.000,0.951,0.000,0.000,0.602,0.800,1.000
136.000,7,distribution,57.936,237.000,0.287,24.700,-65.000,46.000,40.000,41.000,3,3,46.000,36.000,63.000,90.933,100.370,111.472,0.000,1,191.364,0.870,0.460,0.460,0.602,0.800,1.000
136.000,8,distribution,56.000,16.000,0.012,4.600,-65.000,42.000,66.000,68.000,3,3,30.000,33.000,47.000,90.933,46.353,142.658,0.000,1,220.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,9,distribution,76.000,17.000,0.014,1.700,-63.000,75.000,74.000,62.000,3,3,63.000,39.000,40.000,90.933,-15.679,149.178,0.000,1,216.000,0.959,0.000,0.000,0.602,0.800,1.000
136.000,10,distribution,43.000,17.000,0.013,5.700,-83.000,75.000,54.000,23.000,3,3,73.000,12.000,56.000,90.933,-75.000,129.904,0.000,1,229.000,0.955,0.000,0.000,0.602,0.800,1.000
136.000,11,distribution,59.000,15.000,0.011,5.500,-76.000,69.000,62.000,57.000,3,3,72.000,36.000,55.000,90.933,-121.353,88.168,0.000,1,214.000,0.950,0.000,0.000,0.602,0.800,1.000
136.000,12,distribution,56.000,25.000,0.013,6.500,-60.000,31.000,65.000,38.000,3,3,55.000,20.000,43.000,90.933,-146.722,31.187,0.000,1,228.000,0.952,0.000,0.000,0.602,0.800,1.000
136.000,13,distribution,62.000,29.000,0.011,5.900,-68.000,68.000,52.000,78.000,3,3,44.000,11.000,58.000,90.933,-146.722,-31.187,0.000,1,216.000,0.950,0.000,0.000,0.602,0.800,1.000
136.000,14,distribution,77.000,23.000,0.005,5.300,-67.000,44.000,46.000,49.000,3,3,60.000,17.000,40.000,90.933,-121.353,-88.168,0.000,1,215.000,0.955,0.000,0.000,0.602,0.800,1.000
136.000,15,distribution,65.000,32.000,0.013,3.200,-70.000,68.000,68.000,40.000,3,3,46.000,16.000,50.000,90.933,-75.000,-129.904,0.000,1,226.000,0.950,0.000,0.000,0.602,0.800,1.000
136.000,16,distribution,41.000,20.000,0.009,3.000,-74.000,65.000,46.000,20.000,3,3,73.000,13.000,66.000,90.933,-15.679,-149.178,0.000,1,214.000,0.953,0.000,0.000,0.602,0.800,1.000
136.000,17,distribution,42.000,30.000,0.011,4.000,-66.000,55.000,47.000,38.000,3,3,57.000,19.000,46.000,90.933,46.353,-142.658,0.000,1,219.000,0.955,0.000,0.000,0.602,0.800,1.000
136.000,18,distribution,45.000,16.000,0.010,4.600,-77.000,76.000,52.000,32.000,3,3,59.000,26.000,79.000,90.933,100.370,-111.472,0.000,1,222.000,0.951,0.000,0.000,0.602,0.800,1.000
136.000,19,distribution,76.000,31.000,0.009,4.100,-88.000,78.000,65.000,24.000,3,3,50.000,13.000,51.000,90.933,137.032,-61.010,0.000,1,211.000,0.952,0.000,0.000,0.602,0.800,1.000
136.000,20,access,29.016,108.093,0.161,14.809,-82.000,77.000,66.000,74.000,1,1,35.000,15.000,62.000,90.933,-150.000,-150.000,0.000,1,192.995,0.896,0.284,0.284,0.602,0.800,1.000
136.000,21,access,17.000,49.000,0.021,8.900,-70.000,33.000,73.000,74.000,1,1,61.000,11.000,63.000,90.933,-90.000,-150.000,0.000,1,213.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,22,access,29.000,52.000,0.025,6.200,-66.000,48.000,47.000,68.000,1,1,32.000,30.000,75.000,90.933,-30.000,-150.000,0.000,1,212.000,0.959,0.000,0.000,0.602,0.800,1.000
136.000,23,access,21.000,41.000,0.020,8.100,-70.000,69.000,72.000,60.000,1,1,79.000,14.000,45.000,90.933,30.000,-150.000,0.000,1,228.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,24,access,12.000,59.000,0.017,6.900,-61.000,79.000,60.000,42.000,1,1,47.000,18.000,40.000,90.933,90.000,-150.000,0.000,1,213.000,0.954,0.000,0.000,0.602,0.800,1.000
136.000,25,access,35.000,51.000,0.014,7.100,-73.000,75.000,58.000,71.000,1,1,54.000,38.000,40.000,90.933,150.000,-150.000,0.000,1,227.000,0.953,0.000,0.000,0.602,0.800,1.000
136.000,26,access,39.000,50.000,0.011,5.000,-62.000,33.000,79.000,48.000,1,1,51.000,12.000,77.000,90.933,-150.000,-90.000,0.000,1,213.000,0.956,0.000,0.000,0.602,0.800,1.000
136.000,27,access,31.000,51.000,0.027,7.100,-70.000,62.000,49.000,24.000,1,1,62.000,14.000,61.000,90.933,-90.000,-90.000,0.000,1,222.000,0.956,0.000,0.000,0.602,0.800,1.000
136.000,28,access,30.000,30.000,0.026,5.000,-70.000,51.000,50.000,46.000,1,1,76.000,25.000,51.000,90.933,-30.000,-90.000,0.000,1,210.000,0.957,0.000,0.000,0.602,0.800,1.000
136.000,29,access,27.000,48.000,0.024,7.800,-65.000,30.000,70.000,33.000,1,1,34.000,10.000,68.000,90.933,30.000,-90.000,0.000,1,219.000,0.953,0.000,0.000,0.602,0.800,1.000
136.000,30,access,25.000,39.000,0.020,3.900,-66.000,76.000,50.000,25.000,1,1,73.000,12.000,76.000,90.933,90.000,-90.000,0.000,1,229.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,31,access,23.000,36.000,0.013,3.600,-64.000,79.000,62.000,59.000,1,1,47.000,39.000,51.000,90.933,150.000,-90.000,0.000,1,220.000,0.952,0.000,0.000,0.602,0.800,1.000
136.000,32,access,37.000,55.000,0.025,5.500,-84.000,53.000,51.000,32.000,1,1,45.000,17.000,68.000,90.933,-150.000,-30.000,0.000,1,227.000,0.953,0.000,0.000,0.602,0.800,1.000
136.000,33,access,25.000,54.000,0.013,6.400,-60.000,76.000,47.000,45.000,1,1,38.000,13.000,64.000,90.933,-90.000,-30.000,0.000,1,229.000,0.951,0.000,0.000,0.602,0.800,1.000
136.000,34,access,32.000,27.000,0.011,5.700,-79.000,70.000,77.000,42.000,1,1,72.000,31.000,67.000,90.933,-30.000,-30.000,0.000,1,222.000,0.955,0.000,0.000,0.602,0.800,1.000
136.000,35,access,35.000,40.000,0.012,8.000,-66.000,38.000,58.000,39.000,1,1,47.000,29.000,47.000,90.933,30.000,-30.000,0.000,1,212.000,0.955,0.000,0.000,0.602,0.800,1.000
136.000,36,access,26.000,39.000,0.026,6.900,-83.000,71.000,42.000,58.000,1,1,51.000,23.000,50.000,90.933,90.000,-30.000,0.000,1,229.000,0.950,0.000,0.000,0.602,0.800,1.000
136.000,37,access,28.000,40.000,0.012,8.000,-79.000,34.000,71.000,67.000,1,1,35.000,19.000,67.000,90.933,150.000,-30.000,0.000,1,222.000,0.952,0.000,0.000,0.602,0.800,1.000
136.000,38,access,24.000,26.000,0.014,2.600,-61.000,76.000,51.000,61.000,1,1,37.000,26.000,42.000,90.933,-150.000,30.000,0.000,1,215.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,39,access,21.000,46.000,0.025,4.600,-60.000,70.000,57.000,65.000,1,1,39.000,19.000,41.000,90.933,-90.000,30.000,0.000,1,225.000,0.956,0.000,0.000,0.602,0.800,1.000
136.000,40,access,12.000,41.000,0.027,7.100,-85.000,50.000,48.000,25.000,1,1,42.000,39.000,62.000,90.933,-30.000,30.000,0.000,1,214.000,0.953,0.000,0.000,0.602,0.800,1.000
136.000,41,access,26.000,57.000,0.019,5.700,-79.000,71.000,45.000,37.000,1,1,46.000,38.000,40.000,90.933,30.000,30.000,0.000,1,212.000,0.956,0.000,0.000,0.602,0.800,1.000
136.000,42,access,36.000,55.000,0.029,9.500,-83.000,55.000,58.000,48.000,1,1,38.000,25.000,78.000,90.933,90.000,30.000,0.000,1,215.000,0.956,0.000,0.000,0.602,0.800,1.000
136.000,43,access,28.000,45.000,0.023,8.500,-71.000,65.000,41.000,57.000,1,1,48.000,32.000,40.000,90.933,150.000,30.000,0.000,1,229.000,0.954,0.000,0.000,0.602,0.800,1.000
136.000,44,access,25.000,30.000,0.019,3.000,-70.000,31.000,52.000,59.000,1,1,35.000,27.000,54.000,90.933,-150.000,90.000,0.000,1,225.000,0.950,0.000,0.000,0.602,0.800,1.000
136.000,45,access,25.000,45.000,0.015,7.500,-73.000,61.000,55.000,49.000,1,1,30.000,36.000,65.000,90.933,-90.000,90.000,0.000,1,220.000,0.956,0.000,0.000,0.602,0.800,1.000
136.000,46,access,31.000,36.000,0.025,3.600,-68.000,57.000,46.000,30.000,1,1,42.000,36.000,61.000,90.933,-30.000,90.000,0.000,1,216.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,47,access,16.000,45.000,0.029,8.500,-61.000,47.000,77.000,59.000,1,1,62.000,22.000,70.000,90.933,30.000,90.000,0.000,1,223.000,0.952,0.000,0.000,0.602,0.800,1.000
136.000,48,access,19.000,26.000,0.010,5.600,-84.000,63.000,61.000,72.000,1,1,46.000,19.000,52.000,90.933,90.000,90.000,0.000,1,226.000,0.958,0.000,0.000,0.602,0.800,1.000
136.000,49,access,12.000,44.000,0.024,7.400,-78.000,74.000,58.000,70.000,1,1,38.000,21.000,59.000,90.933,150.000,90.000,0.000,1,210.000,0.953,0.000,0.000,0.602,0.800,1.000
138.000,0,core,77.000,187.000,0.801,22.700,-68.000,57.000,76.000,20.000,4,4,75.000,10.000,51.000,90.800,0.000,0.000,0.000,0,154.700,0.763,1.000,1.000,0.602,0.800,1.000
138.000,1,core,76.600,204.000,0.802,21.400,-74.000,42.000,61.000,44.000,4,4,33.000,36.000,43.000,90.800,100.000,0.000,0.000,0,148.400,0.762,1.000,1.000,0.602,0.800,1.000
138.000,2,core,789.000,5.000,0.001,4.500,-69.000,31.000,57.000,23.000,4,4,75.000,26.000,50.000,90.800,-100.000,0.000,0.000,1,220.000,0.953,0.000,0.000,0.602,0.800,1.000
138.000,3,core,701.000,11.000,0.002,4.100,-73.000,47.000,78.000,26.000,4,4,69.000,22.000,40.000,90.800,0.000,100.000,0.000,1,224.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,4,core,782.000,11.000,0.002,1.100,-81.000,63.000,65.000,34.000,4,4,39.000,34.000,45.000,90.800,0.000,-100.000,0.000,1,219.000,0.951,0.000,0.000,0.602,0.800,1.000
138.000,5,distribution,54.824,72.600,0.200,8.260,-69.000,60.000,70.000,59.000,3,3,43.000,13.000,46.000,90.800,150.000,0.000,0.000,1,192.552,0.891,0.320,0.320,0.602,0.800,1.000
138.000,6,distribution,41.000,16.000,0.012,1.600,-61.000,39.000,51.000,63.000,3,3,74.000,22.000,48.000,90.800,137.032,61.010,0.000,1,213.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,7,distribution,32.320,188.600,0.301,18.860,-88.000,49.000,48.000,31.000,3,3,45.000,39.000,43.000,90.800,100.370,111.472,0.000,1,193.456,0.862,0.480,0.480,0.602,0.800,1.000
138.000,8,distribution,68.000,23.000,0.011,2.300,-67.000,54.000,75.000,71.000,3,3,46.000,27.000,50.000,90.800,46.353,142.658,0.000,1,213.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,9,distribution,47.000,27.000,0.010,4.700,-70.000,38.000,65.000,36.000,3,3,53.000,34.000,65.000,90.800,-15.679,149.178,0.000,1,211.000,0.950,0.000,0.000,0.602,0.800,1.000
138.000,10,distribution,73.000,32.000,0.005,3.200,-73.000,48.000,54.000,70.000,3,3,30.000,11.000,77.000,90.800,-75.000,129.904,0.000,1,213.000,0.950,0.000,0.000,0.602,0.800,1.000
138.000,11,distribution,46.000,17.000,0.010,4.700,-89.000,79.000,66.000,39.000,3,3,76.000,26.000,40.000,90.800,-121.353,88.168,0.000,1,225.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,12,distribution,72.000,19.000,0.008,5.900,-75.000,72.000,42.000,67.000,3,3,52.000,27.000,45.000,90.800,-146.722,31.187,0.000,1,228.000,0.959,0.000,0.000,0.602,0.800,1.000
138.000,13,distribution,68.000,23.000,0.011,6.300,-83.000,52.000,69.000,38.000,3,3,37.000,38.000,59.000,90.800,-146.722,-31.187,0.000,1,221.000,0.955,0.000,0.000,0.602,0.800,1.000
138.000,14,distribution,54.000,34.000,0.013,3.400,-77.000,35.000,40.000,56.000,3,3,64.000,35.000,40.000,90.800,-121.353,-88.168,0.000,1,220.000,0.959,0.000,0.000,0.602,0.800,1.000
138.000,15,distribution,78.000,17.000,0.010,4.700,-75.000,45.000,75.000,52.000,3,3,59.000,30.000,75.000,90.800,-75.000,-129.904,0.000,1,225.000,0.959,0.000,0.000,0.602,0.800,1.000
138.000,16,distribution,50.000,25.000,0.007,3.500,-80.000,78.000,79.000,41.000,3,3,30.000,36.000,66.000,90.800,-15.679,-149.178,0.000,1,220.000,0.950,0.000,0.000,0.602,0.800,1.000
138.000,17,distribution,50.000,29.000,0.007,2.900,-81.000,50.000,48.000,70.000,3,3,35.000,33.000,58.000,90.800,46.353,-142.658,0.000,1,227.000,0.955,0.000,0.000,0.602,0.800,1.000
138.000,18,distribution,72.000,31.000,0.014,5.100,-65.000,65.000,52.000,77.000,3,3,74.000,34.000,77.000,90.800,100.370,-111.472,0.000,1,215.000,0.953,0.000,0.000,0.602,0.800,1.000
138.000,19,distribution,53.000,23.000,0.014,3.300,-75.000,77.000,50.000,32.000,3,3,59.000,31.000,74.000,90.800,137.032,-61.010,0.000,1,221.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,20,access,26.344,156.640,0.182,19.664,-61.000,55.000,69.000,64.000,1,1,47.000,27.000,49.000,90.800,-150.000,-150.000,0.000,1,201.592,0.893,0.320,0.320,0.602,0.800,1.000
138.000,21,access,22.000,26.000,0.025,2.600,-66.000,33.000,71.000,73.000,1,1,55.000,19.000,50.000,90.800,-90.000,-150.000,0.000,1,228.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,22,access,25.000,58.000,0.021,6.800,-85.000,32.000,74.000,39.000,1,1,78.000,15.000,44.000,90.800,-30.000,-150.000,0.000,1,219.000,0.950,0.000,0.000,0.602,0.800,1.000
138.000,23,access,30.000,34.000,0.014,4.400,-73.000,66.000,46.000,49.000,1,1,66.000,13.000,53.000,90.800,30.000,-150.000,0.000,1,217.000,0.950,0.000,0.000,0.602,0.800,1.000
138.000,24,access,10.000,36.000,0.020,5.600,-74.000,61.000,58.000,74.000,1,1,62.000,33.000,46.000,90.800,90.000,-150.000,0.000,1,211.000,0.958,0.000,0.000,0.602,0.800,1.000
138.000,25,access,36.000,44.000,0.017,6.400,-64.000,65.000,64.000,57.000,1,1,43.000,39.000,53.000,90.800,150.000,-150.000,0.000,1,223.000,0.951,0.000,0.000,0.602,0.800,1.000
138.000,26,access,19.000,44.000,0.011,7.400,-82.000,74.000,54.000,72.000,1,1,43.000,11.000,44.000,90.800,-150.000,-90.000,0.000,1,224.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,27,access,22.000,30.000,0.026,3.000,-62.000,31.000,60.000,43.000,1,1,58.000,35.000,58.000,90.800,-90.000,-90.000,0.000,1,227.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,28,access,24.000,27.000,0.023,4.700,-64.000,70.000,77.000,38.000,1,1,64.000,21.000,44.000,90.800,-30.000,-90.000,0.000,1,225.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,29,access,10.000,44.000,0.010,8.400,-87.000,46.000,51.000,23.000,1,1,73.000,35.000,44.000,90.800,30.000,-90.000,0.000,1,211.000,0.958,0.000,0.000,0.602,0.800,1.000
138.000,30,access,34.000,38.000,0.024,3.800,-73.000,33.000,75.000,52.000,1,1,66.000,22.000,52.000,90.800,90.000,-90.000,0.000,1,221.000,0.958,0.000,0.000,0.602,0.800,1.000
138.000,31,access,15.000,50.000,0.016,9.000,-72.000,79.000,60.000,30.000,1,1,43.000,37.000,69.000,90.800,150.000,-90.000,0.000,1,216.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,32,access,16.000,42.000,0.012,5.200,-72.000,72.000,67.000,73.000,1,1,52.000,32.000,46.000,90.800,-150.000,-30.000,0.000,1,212.000,0.956,0.000,0.000,0.602,0.800,1.000
138.000,33,access,30.000,44.000,0.024,5.400,-84.000,55.000,70.000,61.000,1,1,66.000,22.000,42.000,90.800,-90.000,-30.000,0.000,1,222.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,34,access,17.000,55.000,0.027,9.500,-79.000,68.000,78.000,37.000,1,1,77.000,32.000,72.000,90.800,-30.000,-30.000,0.000,1,226.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,35,access,16.000,30.000,0.024,4.000,-75.000,40.000,68.000,74.000,1,1,74.000,13.000,62.000,90.800,30.000,-30.000,0.000,1,219.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,36,access,26.000,41.000,0.018,4.100,-65.000,38.000,52.000,71.000,1,1,62.000,33.000,60.000,90.800,90.000,-30.000,0.000,1,210.000,0.959,0.000,0.000,0.602,0.800,1.000
138.000,37,access,20.000,40.000,0.027,7.000,-62.000,49.000,54.000,76.000,1,1,75.000,10.000,69.000,90.800,150.000,-30.000,0.000,1,225.000,0.952,0.000,0.000,0.602,0.800,1.000
138.000,38,access,26.000,44.000,0.015,5.400,-77.000,65.000,51.000,78.000,1,1,52.000,29.000,77.000,90.800,-150.000,30.000,0.000,1,229.000,0.956,0.000,0.000,0.602,0.800,1.000
138.000,39,access,26.000,25.000,0.021,4.500,-80.000,79.000,79.000,54.000,1,1,55.000,21.000,55.000,90.800,-90.000,30.000,0.000,1,219.000,0.952,0.000,0.000,0.602,0.800,1.000
138.000,40,access,11.000,38.000,0.023,7.800,-78.000,54.000,70.000,56.000,1,1,67.000,29.000,73.000,90.800,-30.000,30.000,0.000,1,211.000,0.959,0.000,0.000,0.602,0.800,1.000
138.000,41,access,38.000,28.000,0.016,4.800,-80.000,38.000,72.000,32.000,1,1,42.000,34.000,54.000,90.800,30.000,30.000,0.000,1,217.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,42,access,21.000,45.000,0.011,6.500,-83.000,69.000,76.000,64.000,1,1,50.000,24.000,48.000,90.800,90.000,30.000,0.000,1,213.000,0.956,0.000,0.000,0.602,0.800,1.000
138.000,43,access,20.000,35.000,0.017,3.500,-69.000,62.000,45.000,28.000,1,1,54.000,27.000,67.000,90.800,150.000,30.000,0.000,1,221.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,44,access,18.000,29.000,0.019,5.900,-75.000,66.000,46.000,23.000,1,1,69.000,21.000,74.000,90.800,-150.000,90.000,0.000,1,224.000,0.955,0.000,0.000,0.602,0.800,1.000
138.000,45,access,37.000,55.000,0.014,6.500,-83.000,62.000,67.000,29.000,1,1,59.000,39.000,61.000,90.800,-90.000,90.000,0.000,1,221.000,0.955,0.000,0.000,0.602,0.800,1.000
138.000,46,access,36.000,27.000,0.018,5.700,-65.000,46.000,53.000,30.000,1,1,59.000,28.000,79.000,90.800,-30.000,90.000,0.000,1,223.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,47,access,27.000,53.000,0.020,7.300,-75.000,31.000,68.000,20.000,1,1,69.000,21.000,62.000,90.800,30.000,90.000,0.000,1,228.000,0.957,0.000,0.000,0.602,0.800,1.000
138.000,48,access,26.000,43.000,0.023,4.300,-75.000,64.000,55.000,61.000,1,1,43.000,20.000,47.000,90.800,90.000,90.000,0.000,1,217.000,0.954,0.000,0.000,0.602,0.800,1.000
138.000,49,access,16.000,26.000,0.018,2.600,-89.000,52.000,45.000,28.000,1,1,79.000,30.000,51.000,90.800,150.000,90.000,0.000,1,226.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,0,core,70.700,187.000,0.802,20.700,-68.000,51.000,47.000,30.000,4,4,49.000,12.000,45.000,90.667,0.000,0.000,0.000,0,157.500,0.761,1.000,1.000,0.602,0.800,1.000
140.000,1,core,71.800,187.000,0.802,19.700,-66.000,70.000,58.000,71.000,4,4,76.000,25.000,53.000,90.667,100.000,0.000,0.000,0,149.800,0.767,1.000,1.000,0.602,0.800,1.000
140.000,2,core,709.000,10.000,0.001,2.000,-81.000,78.000,48.000,52.000,4,4,72.000,36.000,46.000,90.667,-100.000,0.000,0.000,1,215.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,3,core,819.000,12.000,0.002,2.200,-70.000,64.000,62.000,31.000,4,4,75.000,20.000,74.000,90.667,0.000,100.000,0.000,1,214.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,4,core,745.000,7.000,0.001,1.700,-68.000,71.000,46.000,30.000,4,4,45.000,20.000,78.000,90.667,0.000,-100.000,0.000,1,223.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,5,distribution,29.240,100.067,0.219,12.007,-81.000,68.000,66.000,25.000,3,3,36.000,19.000,69.000,90.667,150.000,0.000,0.000,1,189.387,0.882,0.356,0.356,0.602,0.800,1.000
140.000,6,distribution,70.000,25.000,0.011,4.500,-72.000,56.000,75.000,62.000,3,3,67.000,35.000,43.000,90.667,137.032,61.010,0.000,1,210.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,7,distribution,60.800,263.500,0.313,30.350,-70.000,57.000,56.000,63.000,3,3,40.000,37.000,41.000,90.667,100.370,111.472,0.000,1,192.100,0.860,0.500,0.500,0.602,0.800,1.000
140.000,8,distribution,58.000,19.000,0.014,5.900,-78.000,42.000,71.000,44.000,3,3,46.000,26.000,61.000,90.667,46.353,142.658,0.000,1,227.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,9,distribution,43.000,23.000,0.005,5.300,-77.000,62.000,74.000,23.000,3,3,48.000,17.000,61.000,90.667,-15.679,149.178,0.000,1,219.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,10,distribution,56.000,25.000,0.008,3.500,-81.000,42.000,69.000,37.000,3,3,73.000,39.000,72.000,90.667,-75.000,129.904,0.000,1,225.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,11,distribution,74.000,28.000,0.005,6.800,-60.000,39.000,65.000,44.000,3,3,47.000,22.000,78.000,90.667,-121.353,88.168,0.000,1,222.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,12,distribution,74.000,32.000,0.013,7.200,-81.000,43.000,61.000,74.000,3,3,57.000,22.000,58.000,90.667,-146.722,31.187,0.000,1,211.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,13,distribution,68.000,17.000,0.006,3.700,-62.000,36.000,60.000,41.000,3,3,42.000,10.000,50.000,90.667,-146.722,-31.187,0.000,1,227.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,14,distribution,67.000,31.000,0.014,6.100,-69.000,44.000,44.000,49.000,3,3,70.000,35.000,45.000,90.667,-121.353,-88.168,0.000,1,211.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,15,distribution,51.000,16.000,0.007,3.600,-78.000,70.000,49.000,44.000,3,3,40.000,23.000,62.000,90.667,-75.000,-129.904,0.000,1,226.000,0.959,0.000,0.000,0.602,0.800,1.000
140.000,16,distribution,40.000,19.000,0.010,5.900,-79.000,36.000,66.000,75.000,3,3,49.000,17.000,52.000,90.667,-15.679,-149.178,0.000,1,222.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,17,distribution,56.000,33.000,0.007,7.300,-85.000,57.000,50.000,76.000,3,3,79.000,10.000,49.000,90.667,46.353,-142.658,0.000,1,213.000,0.953,0.000,0.000,0.602,0.800,1.000
140.000,18,distribution,60.000,31.000,0.014,7.100,-80.000,75.000,73.000,79.000,3,3,60.000,22.000,75.000,90.667,100.370,-111.472,0.000,1,226.000,0.958,0.000,0.000,0.602,0.800,1.000
140.000,19,distribution,58.000,25.000,0.011,6.500,-65.000,74.000,78.000,61.000,3,3,50.000,15.000,60.000,90.667,137.032,-61.010,0.000,1,217.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,20,access,8.160,99.956,0.200,11.996,-70.000,61.000,68.000,51.000,1,1,50.000,11.000,66.000,90.667,-150.000,-150.000,0.000,1,191.173,0.882,0.356,0.356,0.602,0.800,1.000
140.000,21,access,16.000,45.000,0.028,7.500,-70.000,45.000,75.000,54.000,1,1,40.000,23.000,51.000,90.667,-90.000,-150.000,0.000,1,220.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,22,access,20.000,36.000,0.011,4.600,-76.000,68.000,50.000,69.000,1,1,63.000,23.000,50.000,90.667,-30.000,-150.000,0.000,1,215.000,0.956,0.000,0.000,0.602,0.800,1.000
140.000,23,access,23.000,31.000,0.023,7.100,-66.000,63.000,79.000,35.000,1,1,73.000,22.000,61.000,90.667,30.000,-150.000,0.000,1,214.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,24,access,31.000,56.000,0.023,8.600,-80.000,43.000,48.000,48.000,1,1,49.000,16.000,67.000,90.667,90.000,-150.000,0.000,1,214.000,0.959,0.000,0.000,0.602,0.800,1.000
140.000,25,access,21.000,57.000,0.012,5.700,-82.000,63.000,42.000,77.000,1,1,44.000,38.000,72.000,90.667,150.000,-150.000,0.000,1,216.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,26,access,15.000,29.000,0.025,5.900,-86.000,30.000,42.000,25.000,1,1,55.000,24.000,40.000,90.667,-150.000,-90.000,0.000,1,227.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,27,access,25.000,40.000,0.011,7.000,-61.000,76.000,51.000,41.000,1,1,41.000,14.000,46.000,90.667,-90.000,-90.000,0.000,1,221.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,28,access,23.000,58.000,0.010,7.800,-70.000,44.000,55.000,77.000,1,1,73.000,13.000,49.000,90.667,-30.000,-90.000,0.000,1,214.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,29,access,35.000,50.000,0.026,6.000,-67.000,52.000,54.000,31.000,1,1,77.000,35.000,77.000,90.667,30.000,-90.000,0.000,1,212.000,0.951,0.000,0.000,0.602,0.800,1.000
140.000,30,access,29.000,38.000,0.010,4.800,-68.000,36.000,70.000,45.000,1,1,44.000,30.000,49.000,90.667,90.000,-90.000,0.000,1,225.000,0.954,0.000,0.000,0.602,0.800,1.000
140.000,31,access,19.000,34.000,0.022,3.400,-64.000,66.000,44.000,67.000,1,1,77.000,11.000,62.000,90.667,150.000,-90.000,0.000,1,224.000,0.950,0.000,0.000,0.602,0.800,1.000
140.000,32,access,21.000,32.000,0.019,3.200,-67.000,61.000,75.000,62.000,1,1,57.000,35.000,68.000,90.667,-150.000,-30.000,0.000,1,229.000,0.951,0.000,0.000,0.602,0.800,1.000
140.000,33,access,39.000,47.000,0.014,4.700,-72.000,36.000,69.000,42.000,1,1,48.000,36.000,40.000,90.667,-90.000,-30.000,0.000,1,221.000,0.952,0.000,0.000,0.602,0.800,1.000
140.000,34,access,32.000,38.000,0.019,6.800,-87.000,57.000,44.000,60.000,1,1,39.000,11.000,44.000,90.667,-30.000,-30.000,0.000,1,225.000,0.957,0.000,0.000,0.602,0.800,1.000
140.000,35,access,27.000,50.000,0.023,8.000,-85.000,30.000,44.000,69.000,1,1,46.000,39.000,47.000,90.667,30.000,-30.000,0.000,1,212.000,0.956,0.000,0.000,0.602,0.800,1.000
