Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity,Time_Of_Day_Factor,Traffic_Pattern_Factor,Seasonal_Factor
300.000,31,access,13.000,42.000,0.023,5.200,-83.000,67.000,68.000,61.000,1,1,34.000,28.000,42.000,90.000,100.000,-60.000,0.000,1,216.000,0.958,0.000,0.000,0.604,0.800,1.000
300.000,32,access,17.000,47.000,0.018,5.700,-82.000,65.000,60.000,46.000,1,1,79.000,27.000,46.000,90.000,-100.000,-20.000,0.000,1,228.000,0.955,0.000,0.000,0.604,0.800,1.000
300.000,33,access,27.000,58.000,0.025,8.800,-60.000,52.000,44.000,48.000,1,1,71.000,39.000,77.000,90.000,-60.000,-20.000,0.000,1,221.000,0.959,0.000,0.000,0.604,0.800,1.000
300.000,34,access,21.000,32.000,0.014,4.200,-78.000,33.000,71.000,34.000,1,1,34.000,35.000,49.000,90.000,-20.000,-20.000,0.000,1,219.000,0.955,0.000,0.000,0.604,0.800,1.000
300.000,35,access,16.000,44.000,0.028,6.400,-78.000,37.000,40.000,37.000,1,1,55.000,10.000,52.000,90.000,20.000,-20.000,0.000,1,213.000,0.952,0.000,0.000,0.604,0.800,1.000
300.000,36,access,21.000,36.000,0.013,4.600,-65.000,72.000,55.000,30.000,1,1,55.000,16.000,53.000,90.000,60.000,-20.000,0.000,1,220.000,0.958,0.000,0.000,0.604,0.800,1.000
300.000,37,access,18.000,25.000,0.029,4.500,-70.000,61.000,52.000,52.000,1,1,38.000,31.000,70.000,90.000,100.000,-20.000,0.000,1,224.000,0.951,0.000,0.000,0.604,0.800,1.000
300.000,38,access,10.000,40.000,0.015,8.000,-73.000,67.000,51.000,54.000,1,1,33.000,26.000,58.000,90.000,-100.000,20.000,0.000,1,220.000,0.952,0.000,0.000,0.604,0.800,1.000
300.000,39,access,31.000,56.000,0.014,9.600,-77.000,72.000,70.000,50.000,1,1,49.000,20.000,61.000,90.000,-60.000,20.000,0.000,1,227.000,0.951,0.000,0.000,0.604,0.800,1.000
300.000,40,access,14.000,38.000,0.019,7.800,-85.000,60.000,71.000,60.000,1,1,69.000,37.000,57.000,90.000,-20.000,20.000,0.000,1,225.000,0.953,0.000,0.000,0.604,0.800,1.000
300.000,41,access,11.000,31.000,0.023,7.100,-66.000,55.000,41.000,29.000,1,1,30.000,20.000,54.000,90.000,20.000,20.000,0.000,1,229.000,0.959,0.000,0.000,0.604,0.800,1.000
300.000,42,access,10.000,35.000,0.025,7.500,-76.000,72.000,64.000,41.000,1,1,73.000,22.000,73.000,90.000,60.000,20.000,0.000,1,223.000,0.951,0.000,0.000,0.604,0.800,1.000
300.000,43,access,36.000,32.000,0.013,4.200,-84.000,64.000,67.000,44.000,1,1,40.000,15.000,69.000,90.000,100.000,20.000,0.000,1,213.000,0.951,0.000,0.000,0.604,0.800,1.000
300.000,44,access,21.000,45.000,0.021,8.500,-75.000,34.000,77.000,28.000,1,1,34.000,25.000,42.000,90.000,-100.000,60.000,0.000,1,213.000,0.959,0.000,0.000,0.604,0.800,1.000
300.000,45,access,30.000,58.000,0.015,9.800,-68.000,56.000,59.000,60.000,1,1,54.000,14.000,56.000,90.000,-60.000,60.000,0.000,1,224.000,0.951,0.000,0.000,0.604,0.800,1.000
300.000,46,access,12.000,50.000,0.027,5.000,-82.000,33.000,54.000,43.000,1,1,39.000,31.000,50.000,90.000,-20.000,60.000,0.000,1,217.000,0.951,0.000,0.000,0.604,0.800,1.000
300.000,47,access,26.000,55.000,0.016,8.500,-81.000,60.000,53.000,32.000,1,1,56.000,11.000,49.000,90.000,20.000,60.000,0.000,1,213.000,0.952,0.000,0.000,0.604,0.800,1.000
300.000,48,access,25.000,48.000,0.023,6.800,-61.000,49.000,65.000,53.000,1,1,39.000,29.000,48.000,90.000,60.000,60.000,0.000,1,229.000,0.950,0.000,0.000,0.604,0.800,1.000
300.000,49,access,25.000,53.000,0.017,5.300,-89.000,71.000,58.000,63.000,1,1,79.000,19.000,73.000,90.000,100.000,60.000,0.000,1,227.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,0,core,702.880,19.378,0.072,3.938,-81.000,48.000,56.000,53.000,4,4,45.000,10.000,72.000,89.833,0.000,0.000,0.000,1,221.920,0.935,0.089,0.089,0.604,0.800,1.000
305.000,1,core,653.200,24.222,0.073,3.422,-67.000,32.000,50.000,52.000,4,4,57.000,29.000,53.000,89.833,50.000,0.000,0.000,1,216.080,0.936,0.089,0.089,0.604,0.800,1.000
305.000,2,core,807.000,10.000,0.001,5.000,-69.000,60.000,67.000,44.000,4,4,39.000,20.000,52.000,89.833,-50.000,0.000,0.000,1,226.000,0.958,0.000,0.000,0.604,0.800,1.000
305.000,3,core,747.000,9.000,0.002,2.900,-62.000,44.000,64.000,47.000,4,4,56.000,21.000,49.000,89.833,0.000,50.000,0.000,1,227.000,0.958,0.000,0.000,0.604,0.800,1.000
305.000,4,core,898.000,8.000,0.002,0.800,-73.000,42.000,73.000,23.000,4,4,43.000,33.000,65.000,89.833,0.000,-50.000,0.000,1,218.000,0.958,0.000,0.000,0.604,0.800,1.000
305.000,5,distribution,7.000,442.000,0.609,46.200,-77.000,52.000,61.000,77.000,3,3,54.000,24.000,64.000,89.833,100.000,0.000,0.000,0,147.700,0.761,1.000,1.000,0.604,0.800,1.000
305.000,6,distribution,40.000,16.000,0.007,1.600,-76.000,51.000,50.000,76.000,3,3,39.000,23.000,59.000,89.833,91.355,40.674,0.000,1,211.000,0.953,0.000,0.000,0.604,0.800,1.000
305.000,7,distribution,72.000,34.000,0.009,3.400,-76.000,33.000,58.000,49.000,3,3,57.000,17.000,42.000,89.833,66.913,74.314,0.000,1,217.000,0.956,0.000,0.000,0.604,0.800,1.000
305.000,8,distribution,78.000,19.000,0.011,5.900,-78.000,62.000,60.000,21.000,3,3,43.000,29.000,54.000,89.833,30.902,95.106,0.000,1,214.000,0.958,0.000,0.000,0.604,0.800,1.000
305.000,9,distribution,73.000,30.000,0.010,6.000,-60.000,31.000,45.000,76.000,3,3,48.000,12.000,61.000,89.833,-10.453,99.452,0.000,1,219.000,0.956,0.000,0.000,0.604,0.800,1.000
305.000,10,distribution,76.000,16.000,0.013,5.600,-79.000,62.000,53.000,20.000,3,3,43.000,21.000,52.000,89.833,-50.000,86.603,0.000,1,213.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,11,distribution,73.000,19.000,0.010,2.900,-60.000,68.000,50.000,78.000,3,3,56.000,20.000,51.000,89.833,-80.902,58.779,0.000,1,214.000,0.951,0.000,0.000,0.604,0.800,1.000
305.000,12,distribution,64.000,21.000,0.014,4.100,-81.000,58.000,72.000,37.000,3,3,57.000,32.000,51.000,89.833,-97.815,20.791,0.000,1,218.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,13,distribution,73.000,19.000,0.009,5.900,-73.000,64.000,54.000,36.000,3,3,35.000,16.000,64.000,89.833,-97.815,-20.791,0.000,1,226.000,0.958,0.000,0.000,0.604,0.800,1.000
305.000,14,distribution,47.000,19.000,0.008,3.900,-85.000,77.000,55.000,55.000,3,3,75.000,26.000,46.000,89.833,-80.902,-58.779,0.000,1,227.000,0.956,0.000,0.000,0.604,0.800,1.000
305.000,15,distribution,47.000,28.000,0.008,5.800,-75.000,50.000,55.000,44.000,3,3,70.000,20.000,60.000,89.833,-50.000,-86.603,0.000,1,221.000,0.956,0.000,0.000,0.604,0.800,1.000
305.000,16,distribution,44.000,31.000,0.012,7.100,-86.000,73.000,53.000,34.000,3,3,52.000,38.000,52.000,89.833,-10.453,-99.452,0.000,1,212.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,17,distribution,77.000,19.000,0.014,2.900,-71.000,75.000,58.000,68.000,3,3,76.000,33.000,40.000,89.833,30.902,-95.106,0.000,1,216.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,18,distribution,61.000,24.000,0.005,3.400,-69.000,48.000,68.000,29.000,3,3,62.000,37.000,45.000,89.833,66.913,-74.314,0.000,1,211.000,0.959,0.000,0.000,0.604,0.800,1.000
305.000,19,distribution,55.000,16.000,0.012,1.600,-82.000,44.000,63.000,62.000,3,3,43.000,14.000,69.000,89.833,91.355,-40.674,0.000,1,226.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,20,access,9.660,226.200,0.325,25.620,-88.000,65.000,41.000,69.000,1,1,74.000,10.000,48.000,89.833,-100.000,-100.000,0.000,1,177.120,0.840,0.600,0.600,0.604,0.800,1.000
305.000,21,access,32.000,30.000,0.012,3.000,-61.000,64.000,46.000,58.000,1,1,59.000,28.000,75.000,89.833,-60.000,-100.000,0.000,1,229.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,22,access,14.000,42.000,0.028,5.200,-83.000,59.000,57.000,40.000,1,1,39.000,37.000,58.000,89.833,-20.000,-100.000,0.000,1,229.000,0.953,0.000,0.000,0.604,0.800,1.000
305.000,23,access,21.000,27.000,0.012,6.700,-73.000,57.000,74.000,30.000,1,1,67.000,17.000,55.000,89.833,20.000,-100.000,0.000,1,211.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,24,access,25.000,47.000,0.026,5.700,-77.000,60.000,52.000,21.000,1,1,31.000,27.000,42.000,89.833,60.000,-100.000,0.000,1,213.000,0.952,0.000,0.000,0.604,0.800,1.000
305.000,25,access,7.920,424.000,0.371,46.400,-67.000,58.000,68.000,22.000,1,1,42.000,31.000,72.000,89.833,100.000,-100.000,0.000,1,172.220,0.822,0.700,0.700,0.604,0.800,1.000
305.000,26,access,38.000,42.000,0.021,6.200,-65.000,45.000,72.000,67.000,1,1,46.000,20.000,50.000,89.833,-100.000,-60.000,0.000,1,227.000,0.959,0.000,0.000,0.604,0.800,1.000
305.000,27,access,18.000,56.000,0.013,6.600,-86.000,76.000,67.000,72.000,1,1,61.000,24.000,42.000,89.833,-60.000,-60.000,0.000,1,228.000,0.953,0.000,0.000,0.604,0.800,1.000
305.000,28,access,39.000,54.000,0.016,5.400,-66.000,64.000,62.000,65.000,1,1,71.000,29.000,53.000,89.833,-20.000,-60.000,0.000,1,212.000,0.951,0.000,0.000,0.604,0.800,1.000
305.000,29,access,34.000,34.000,0.011,5.400,-67.000,34.000,60.000,42.000,1,1,61.000,36.000,68.000,89.833,20.000,-60.000,0.000,1,224.000,0.959,0.000,0.000,0.604,0.800,1.000
305.000,30,access,10.000,25.000,0.011,4.500,-75.000,78.000,77.000,28.000,1,1,45.000,33.000,53.000,89.833,60.000,-60.000,0.000,1,216.000,0.952,0.000,0.000,0.604,0.800,1.000
305.000,31,access,30.000,36.000,0.024,3.600,-68.000,75.000,54.000,49.000,1,1,47.000,21.000,64.000,89.833,100.000,-60.000,0.000,1,219.000,0.954,0.000,0.000,0.604,0.800,1.000
305.000,32,access,39.000,28.000,0.027,6.800,-87.000,67.000,75.000,39.000,1,1,60.000,23.000,60.000,89.833,-100.000,-20.000,0.000,1,215.000,0.954,0.000,0.000,0.604,0.800,1.000
305.000,33,access,19.000,46.000,0.015,4.600,-63.000,33.000,55.000,59.000,1,1,73.000,15.000,67.000,89.833,-60.000,-20.000,0.000,1,222.000,0.956,0.000,0.000,0.604,0.800,1.000
305.000,34,access,18.000,55.000,0.026,6.500,-67.000,48.000,71.000,23.000,1,1,79.000,29.000,60.000,89.833,-20.000,-20.000,0.000,1,221.000,0.951,0.000,0.000,0.604,0.800,1.000
305.000,35,access,24.000,55.000,0.022,6.500,-71.000,48.000,46.000,27.000,1,1,53.000,21.000,70.000,89.833,20.000,-20.000,0.000,1,217.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,36,access,30.000,41.000,0.016,8.100,-83.000,56.000,47.000,46.000,1,1,52.000,26.000,66.000,89.833,60.000,-20.000,0.000,1,218.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,37,access,26.000,34.000,0.025,7.400,-87.000,66.000,79.000,70.000,1,1,30.000,32.000,40.000,89.833,100.000,-20.000,0.000,1,227.000,0.952,0.000,0.000,0.604,0.800,1.000
305.000,38,access,16.000,29.000,0.025,3.900,-60.000,78.000,66.000,22.000,1,1,54.000,29.000,49.000,89.833,-100.000,20.000,0.000,1,219.000,0.952,0.000,0.000,0.604,0.800,1.000
305.000,39,access,33.000,50.000,0.011,9.000,-81.000,38.000,46.000,35.000,1,1,37.000,16.000,74.000,89.833,-60.000,20.000,0.000,1,210.000,0.951,0.000,0.000,0.604,0.800,1.000
305.000,40,access,18.000,48.000,0.024,4.800,-82.000,43.000,49.000,74.000,1,1,51.000,22.000,64.000,89.833,-20.000,20.000,0.000,1,210.000,0.958,0.000,0.000,0.604,0.800,1.000
305.000,41,access,37.000,54.000,0.028,8.400,-83.000,77.000,55.000,26.000,1,1,38.000,19.000,74.000,89.833,20.000,20.000,0.000,1,228.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,42,access,35.000,59.000,0.024,9.900,-71.000,54.000,45.000,59.000,1,1,36.000,19.000,72.000,89.833,60.000,20.000,0.000,1,221.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,43,access,28.000,43.000,0.014,5.300,-88.000,39.000,60.000,34.000,1,1,52.000,35.000,53.000,89.833,100.000,20.000,0.000,1,222.000,0.959,0.000,0.000,0.604,0.800,1.000
305.000,44,access,18.000,44.000,0.011,7.400,-85.000,36.000,59.000,46.000,1,1,41.000,12.000,70.000,89.833,-100.000,60.000,0.000,1,229.000,0.950,0.000,0.000,0.604,0.800,1.000
305.000,45,access,36.000,46.000,0.017,4.600,-60.000,60.000,69.000,31.000,1,1,73.000,17.000,70.000,89.833,-60.000,60.000,0.000,1,215.000,0.954,0.000,0.000,0.604,0.800,1.000
305.000,46,access,15.000,56.000,0.022,7.600,-77.000,76.000,61.000,49.000,1,1,54.000,27.000,46.000,89.833,-20.000,60.000,0.000,1,213.000,0.954,0.000,0.000,0.604,0.800,1.000
305.000,47,access,36.000,28.000,0.017,2.800,-62.000,74.000,42.000,58.000,1,1,39.000,24.000,78.000,89.833,20.000,60.000,0.000,1,228.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,48,access,10.000,35.000,0.013,7.500,-89.000,79.000,52.000,44.000,1,1,74.000,31.000,62.000,89.833,60.000,60.000,0.000,1,218.000,0.955,0.000,0.000,0.604,0.800,1.000
305.000,49,access,27.000,32.000,0.018,4.200,-61.000,57.000,57.000,27.000,1,1,34.000,39.000,71.000,89.833,100.000,60.000,0.000,1,216.000,0.958,0.000,0.000,0.604,0.800,1.000
310.000,0,core,678.720,46.133,0.144,7.613,-79.000,30.000,51.000,56.000,4,4,61.000,21.000,78.000,89.667,0.000,0.000,0.000,1,210.160,0.923,0.178,0.178,0.605,0.800,1.000
310.000,1,core,667.800,46.133,0.143,5.613,-71.000,69.000,78.000,41.000,4,4,58.000,19.000,71.000,89.667,50.000,0.000,0.000,1,215.840,0.917,0.178,0.178,0.605,0.800,1.000
310.000,2,core,845.000,13.000,0.002,5.300,-83.000,55.000,58.000,60.000,4,4,60.000,10.000,42.000,89.667,-50.000,0.000,0.000,1,214.000,0.950,0.000,0.000,0.605,0.800,1.000
310.000,3,core,882.000,11.000,0.001,5.100,-74.000,38.000,48.000,37.000,4,4,62.000,19.000,46.000,89.667,0.000,50.000,0.000,1,215.000,0.956,0.000,0.000,0.605,0.800,1.000
310.000,4,core,720.000,7.000,0.002,1.700,-80.000,69.000,67.000,52.000,4,4,45.000,20.000,47.000,89.667,0.000,-50.000,0.000,1,221.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,5,distribution,6.500,351.000,0.614,38.100,-84.000,79.000,40.000,70.000,3,3,50.000,14.000,61.000,89.667,100.000,0.000,0.000,0,157.500,0.764,1.000,1.000,0.605,0.800,1.000
310.000,6,distribution,78.000,16.000,0.008,1.600,-72.000,56.000,46.000,25.000,3,3,50.000,26.000,46.000,89.667,91.355,40.674,0.000,1,219.000,0.950,0.000,0.000,0.605,0.800,1.000
310.000,7,distribution,57.000,15.000,0.008,5.500,-62.000,69.000,46.000,37.000,3,3,62.000,12.000,58.000,89.667,66.913,74.314,0.000,1,220.000,0.959,0.000,0.000,0.605,0.800,1.000
310.000,8,distribution,53.000,30.000,0.014,7.000,-73.000,61.000,69.000,63.000,3,3,76.000,21.000,41.000,89.667,30.902,95.106,0.000,1,219.000,0.956,0.000,0.000,0.605,0.800,1.000
310.000,9,distribution,44.000,31.000,0.006,7.100,-83.000,36.000,79.000,33.000,3,3,37.000,23.000,74.000,89.667,-10.453,99.452,0.000,1,223.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,10,distribution,66.000,18.000,0.011,2.800,-85.000,32.000,61.000,41.000,3,3,74.000,14.000,64.000,89.667,-50.000,86.603,0.000,1,228.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,11,distribution,63.000,34.000,0.007,5.400,-72.000,44.000,40.000,45.000,3,3,65.000,13.000,54.000,89.667,-80.902,58.779,0.000,1,224.000,0.952,0.000,0.000,0.605,0.800,1.000
310.000,12,distribution,76.000,33.000,0.008,4.300,-84.000,51.000,50.000,38.000,3,3,42.000,27.000,52.000,89.667,-97.815,20.791,0.000,1,219.000,0.952,0.000,0.000,0.605,0.800,1.000
310.000,13,distribution,55.000,16.000,0.011,5.600,-72.000,78.000,55.000,75.000,3,3,75.000,38.000,51.000,89.667,-97.815,-20.791,0.000,1,221.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,14,distribution,67.000,30.000,0.011,7.000,-71.000,55.000,45.000,23.000,3,3,76.000,20.000,66.000,89.667,-80.902,-58.779,0.000,1,222.000,0.951,0.000,0.000,0.605,0.800,1.000
310.000,15,distribution,48.000,15.000,0.014,2.500,-67.000,61.000,68.000,34.000,3,3,70.000,20.000,74.000,89.667,-50.000,-86.603,0.000,1,226.000,0.952,0.000,0.000,0.605,0.800,1.000
310.000,16,distribution,48.000,20.000,0.006,5.000,-73.000,74.000,61.000,75.000,3,3,78.000,12.000,42.000,89.667,-10.453,-99.452,0.000,1,216.000,0.958,0.000,0.000,0.605,0.800,1.000
310.000,17,distribution,66.000,22.000,0.005,3.200,-86.000,75.000,49.000,60.000,3,3,31.000,16.000,71.000,89.667,30.902,-95.106,0.000,1,226.000,0.956,0.000,0.000,0.605,0.800,1.000
310.000,18,distribution,51.000,27.000,0.009,4.700,-79.000,38.000,58.000,48.000,3,3,77.000,21.000,64.000,89.667,66.913,-74.314,0.000,1,212.000,0.957,0.000,0.000,0.605,0.800,1.000
310.000,19,distribution,50.000,33.000,0.010,4.300,-83.000,31.000,79.000,39.000,3,3,32.000,27.000,54.000,89.667,91.355,-40.674,0.000,1,224.000,0.950,0.000,0.000,0.605,0.800,1.000
310.000,20,access,14.260,301.600,0.328,34.160,-83.000,73.000,43.000,40.000,1,1,67.000,25.000,61.000,89.667,-100.000,-100.000,0.000,1,179.580,0.844,0.600,0.600,0.605,0.800,1.000
310.000,21,access,25.000,40.000,0.020,4.000,-77.000,76.000,54.000,59.000,1,1,59.000,27.000,60.000,89.667,-60.000,-100.000,0.000,1,218.000,0.951,0.000,0.000,0.605,0.800,1.000
310.000,22,access,28.000,49.000,0.024,6.900,-85.000,33.000,78.000,56.000,1,1,65.000,12.000,79.000,89.667,-20.000,-100.000,0.000,1,215.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,23,access,10.000,52.000,0.016,8.200,-64.000,35.000,43.000,46.000,1,1,35.000,32.000,74.000,89.667,20.000,-100.000,0.000,1,217.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,24,access,31.000,57.000,0.024,9.700,-60.000,69.000,62.000,65.000,1,1,48.000,17.000,61.000,89.667,60.000,-100.000,0.000,1,211.000,0.954,0.000,0.000,0.605,0.800,1.000
310.000,25,access,12.240,360.000,0.378,39.000,-83.000,52.000,78.000,79.000,1,1,77.000,12.000,74.000,89.667,100.000,-100.000,0.000,1,173.010,0.820,0.700,0.700,0.605,0.800,1.000
310.000,26,access,12.000,58.000,0.012,5.800,-87.000,69.000,76.000,33.000,1,1,55.000,28.000,74.000,89.667,-100.000,-60.000,0.000,1,215.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,27,access,37.000,26.000,0.023,2.600,-61.000,67.000,51.000,57.000,1,1,47.000,24.000,41.000,89.667,-60.000,-60.000,0.000,1,226.000,0.959,0.000,0.000,0.605,0.800,1.000
310.000,28,access,15.000,35.000,0.010,6.500,-88.000,56.000,48.000,53.000,1,1,61.000,17.000,72.000,89.667,-20.000,-60.000,0.000,1,228.000,0.952,0.000,0.000,0.605,0.800,1.000
310.000,29,access,10.000,45.000,0.018,6.500,-66.000,40.000,54.000,45.000,1,1,40.000,17.000,74.000,89.667,20.000,-60.000,0.000,1,210.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,30,access,23.000,55.000,0.012,9.500,-85.000,69.000,69.000,79.000,1,1,42.000,18.000,55.000,89.667,60.000,-60.000,0.000,1,219.000,0.958,0.000,0.000,0.605,0.800,1.000
310.000,31,access,12.000,36.000,0.016,6.600,-89.000,76.000,59.000,46.000,1,1,73.000,37.000,66.000,89.667,100.000,-60.000,0.000,1,229.000,0.956,0.000,0.000,0.605,0.800,1.000
310.000,32,access,39.000,35.000,0.018,4.500,-74.000,53.000,43.000,64.000,1,1,43.000,20.000,53.000,89.667,-100.000,-20.000,0.000,1,227.000,0.959,0.000,0.000,0.605,0.800,1.000
310.000,33,access,22.000,49.000,0.027,8.900,-76.000,54.000,68.000,22.000,1,1,43.000,10.000,58.000,89.667,-60.000,-20.000,0.000,1,212.000,0.956,0.000,0.000,0.605,0.800,1.000
310.000,34,access,32.000,31.000,0.013,3.100,-86.000,75.000,44.000,36.000,1,1,39.000,38.000,71.000,89.667,-20.000,-20.000,0.000,1,221.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,35,access,22.000,32.000,0.024,7.200,-83.000,65.000,41.000,59.000,1,1,75.000,17.000,43.000,89.667,20.000,-20.000,0.000,1,212.000,0.958,0.000,0.000,0.605,0.800,1.000
310.000,36,access,25.000,41.000,0.028,6.100,-64.000,65.000,44.000,41.000,1,1,50.000,30.000,46.000,89.667,60.000,-20.000,0.000,1,215.000,0.951,0.000,0.000,0.605,0.800,1.000
310.000,37,access,34.000,58.000,0.015,7.800,-78.000,66.000,41.000,56.000,1,1,45.000,24.000,44.000,89.667,100.000,-20.000,0.000,1,224.000,0.950,0.000,0.000,0.605,0.800,1.000
310.000,38,access,29.000,25.000,0.019,6.500,-80.000,39.000,52.000,41.000,1,1,62.000,36.000,68.000,89.667,-100.000,20.000,0.000,1,218.000,0.951,0.000,0.000,0.605,0.800,1.000
310.000,39,access,36.000,32.000,0.020,4.200,-67.000,51.000,42.000,79.000,1,1,38.000,23.000,75.000,89.667,-60.000,20.000,0.000,1,228.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,40,access,12.000,26.000,0.013,6.600,-84.000,36.000,72.000,27.000,1,1,31.000,22.000,46.000,89.667,-20.000,20.000,0.000,1,218.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,41,access,25.000,31.000,0.020,4.100,-80.000,79.000,57.000,25.000,1,1,65.000,26.000,66.000,89.667,20.000,20.000,0.000,1,211.000,0.956,0.000,0.000,0.605,0.800,1.000
310.000,42,access,30.000,30.000,0.017,4.000,-74.000,77.000,49.000,22.000,1,1,61.000,25.000,68.000,89.667,60.000,20.000,0.000,1,213.000,0.952,0.000,0.000,0.605,0.800,1.000
310.000,43,access,24.000,29.000,0.011,3.900,-66.000,51.000,79.000,23.000,1,1,40.000,29.000,62.000,89.667,100.000,20.000,0.000,1,228.000,0.951,0.000,0.000,0.605,0.800,1.000
310.000,44,access,37.000,27.000,0.019,6.700,-80.000,34.000,54.000,34.000,1,1,77.000,29.000,62.000,89.667,-100.000,60.000,0.000,1,223.000,0.955,0.000,0.000,0.605,0.800,1.000
310.000,45,access,37.000,48.000,0.023,8.800,-79.000,33.000,60.000,42.000,1,1,39.000,26.000,45.000,89.667,-60.000,60.000,0.000,1,224.000,0.951,0.000,0.000,0.605,0.800,1.000
310.000,46,access,19.000,44.000,0.025,8.400,-89.000,63.000,59.000,75.000,1,1,64.000,19.000,51.000,89.667,-20.000,60.000,0.000,1,220.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,47,access,19.000,49.000,0.019,7.900,-63.000,53.000,54.000,24.000,1,1,43.000,35.000,79.000,89.667,20.000,60.000,0.000,1,220.000,0.958,0.000,0.000,0.605,0.800,1.000
310.000,48,access,15.000,42.000,0.019,4.200,-71.000,40.000,40.000,36.000,1,1,45.000,12.000,69.000,89.667,60.000,60.000,0.000,1,221.000,0.953,0.000,0.000,0.605,0.800,1.000
310.000,49,access,34.000,39.000,0.016,5.900,-72.000,41.000,47.000,20.000,1,1,39.000,12.000,43.000,89.667,100.000,60.000,0.000,1,216.000,0.950,0.000,0.000,0.605,0.800,1.000
315.000,0,core,665.760,68.467,0.215,9.847,-71.000,59.000,57.000,56.000,4,4,79.000,38.000,66.000,89.500,0.000,0.000,0.000,1,203.320,0.907,0.267,0.267,0.605,0.800,1.000
315.000,1,core,532.760,57.933,0.215,8.793,-84.000,74.000,46.000,65.000,4,4,41.000,28.000,66.000,89.500,50.000,0.000,0.000,1,195.960,0.907,0.267,0.267,0.605,0.800,1.000
315.000,2,core,730.000,13.000,0.002,5.300,-72.000,44.000,47.000,32.000,4,4,49.000,38.000,71.000,89.500,-50.000,0.000,0.000,1,214.000,0.953,0.000,0.000,0.605,0.800,1.000
315.000,3,core,866.000,9.000,0.001,4.900,-73.000,76.000,69.000,51.000,4,4,56.000,24.000,45.000,89.500,0.000,50.000,0.000,1,226.000,0.951,0.000,0.000,0.605,0.800,1.000
315.000,4,core,892.000,6.000,0.002,0.600,-60.000,67.000,54.000,56.000,4,4,53.000,36.000,60.000,89.500,0.000,-50.000,0.000,1,210.000,0.959,0.000,0.000,0.605,0.800,1.000
315.000,5,distribution,6.100,312.000,0.614,32.200,-86.000,35.000,72.000,77.000,3,3,39.000,17.000,43.000,89.500,100.000,0.000,0.000,0,153.300,0.762,1.000,1.000,0.605,0.800,1.000
315.000,6,distribution,40.000,33.000,0.007,7.300,-65.000,33.000,67.000,35.000,3,3,43.000,27.000,44.000,89.500,91.355,40.674,0.000,1,224.000,0.955,0.000,0.000,0.605,0.800,1.000
315.000,7,distribution,79.000,18.000,0.013,2.800,-87.000,45.000,52.000,49.000,3,3,63.000,38.000,74.000,89.500,66.913,74.314,0.000,1,226.000,0.955,0.000,0.000,0.605,0.800,1.000
315.000,8,distribution,77.000,22.000,0.010,3.200,-63.000,43.000,72.000,51.000,3,3,79.000,30.000,66.000,89.500,30.902,95.106,0.000,1,215.000,0.951,0.000,0.000,0.605,0.800,1.000
315.000,9,distribution,66.000,32.000,0.007,4.200,-71.000,71.000,59.000,57.000,3,3,72.000,26.000,74.000,89.500,-10.453,99.452,0.000,1,216.000,0.951,0.000,0.000,0.605,0.800,1.000
315.000,10,distribution,75.000,33.000,0.012,4.300,-63.000,72.000,61.000,76.000,3,3,70.000,37.000,61.000,89.500,-50.000,86.603,0.000,1,215.000,0.954,0.000,0.000,0.605,0.800,1.000
315.000,11,distribution,52.000,23.000,0.005,4.300,-81.000,56.000,65.000,65.000,3,3,78.000,16.000,56.000,89.500,-80.902,58.779,0.000,1,224.000,0.954,0.000,0.000,0.605,0.800,1.000
