Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity
260.000,3,core,769.000,14.000,0.002,3.400,-88.000,78.000,54.000,28.000,4,4,74.000,35.000,54.000,91.333,0.000,50.000,0.000,1,227.000,0.955,0.000,0.000
260.000,4,core,814.000,14.000,0.001,5.400,-73.000,54.000,47.000,77.000,4,4,43.000,34.000,59.000,91.333,0.000,-50.000,0.000,1,218.000,0.958,0.000,0.000
260.000,5,distribution,6.100,234.000,0.614,27.400,-86.000,74.000,48.000,23.000,3,3,76.000,16.000,43.000,91.333,25.000,0.000,0.000,0,151.900,0.766,1.000,1.000
260.000,6,distribution,52.000,21.000,0.012,4.100,-79.000,75.000,70.000,69.000,3,3,64.000,26.000,63.000,91.333,22.839,10.168,0.000,1,210.000,0.951,0.000,0.000
260.000,7,distribution,74.000,18.000,0.013,5.800,-73.000,34.000,56.000,71.000,3,3,33.000,24.000,57.000,91.333,16.728,18.579,0.000,1,220.000,0.954,0.000,0.000
260.000,8,distribution,63.000,22.000,0.010,4.200,-85.000,70.000,67.000,48.000,3,3,62.000,38.000,55.000,91.333,7.725,23.776,0.000,1,219.000,0.952,0.000,0.000
260.000,9,distribution,54.000,33.000,0.007,4.300,-67.000,52.000,46.000,62.000,3,3,71.000,11.000,66.000,91.333,-2.613,24.863,0.000,1,222.000,0.953,0.000,0.000
260.000,10,distribution,40.000,17.000,0.006,5.700,-64.000,66.000,45.000,46.000,3,3,54.000,22.000,76.000,91.333,-12.500,21.651,0.000,1,214.000,0.951,0.000,0.000
260.000,11,distribution,53.000,16.000,0.005,3.600,-84.000,70.000,79.000,49.000,3,3,56.000,17.000,51.000,91.333,-20.225,14.695,0.000,1,224.000,0.958,0.000,0.000
260.000,12,distribution,44.000,16.000,0.010,3.600,-60.000,40.000,71.000,34.000,3,3,66.000,37.000,40.000,91.333,-24.454,5.198,0.000,1,218.000,0.957,0.000,0.000
260.000,13,distribution,61.000,29.000,0.011,4.900,-76.000,33.000,46.000,55.000,3,3,40.000,12.000,65.000,91.333,-24.454,-5.198,0.000,1,223.000,0.952,0.000,0.000
260.000,14,distribution,41.000,26.000,0.009,2.600,-81.000,72.000,48.000,48.000,3,3,79.000,11.000,60.000,91.333,-20.225,-14.695,0.000,1,210.000,0.955,0.000,0.000
260.000,15,distribution,72.000,20.000,0.011,4.000,-86.000,64.000,63.000,28.000,3,3,56.000,29.000,63.000,91.333,-12.500,-21.651,0.000,1,210.000,0.957,0.000,0.000
260.000,16,distribution,54.000,31.000,0.010,5.100,-77.000,50.000,67.000,22.000,3,3,42.000,21.000,44.000,91.333,-2.613,-24.863,0.000,1,226.000,0.954,0.000,0.000
260.000,17,distribution,51.000,24.000,0.010,5.400,-61.000,78.000,70.000,68.000,3,3,68.000,16.000,64.000,91.333,7.725,-23.776,0.000,1,224.000,0.952,0.000,0.000
260.000,18,distribution,63.000,31.000,0.005,4.100,-61.000,75.000,42.000,27.000,3,3,54.000,10.000,77.000,91.333,16.728,-18.579,0.000,1,214.000,0.950,0.000,0.000
260.000,19,distribution,44.000,19.000,0.014,3.900,-76.000,36.000,48.000,28.000,3,3,34.000,19.000,59.000,91.333,22.839,-10.168,0.000,1,215.000,0.951,0.000,0.000
260.000,20,access,7.360,145.000,0.329,16.500,-79.000,57.000,78.000,31.000,1,1,35.000,31.000,76.000,91.333,-0.043,-34.365,0.000,1,173.840,0.841,0.600,0.600
260.000,21,access,28.000,48.000,0.023,6.800,-64.000,75.000,62.000,25.000,1,1,69.000,30.000,64.000,91.333,69.939,27.469,0.000,1,210.000,0.955,0.000,0.000
260.000,22,access,38.000,49.000,0.010,6.900,-79.000,49.000,69.000,66.000,1,1,33.000,30.000,55.000,91.333,48.003,-12.872,0.000,1,227.000,0.950,0.000,0.000
260.000,23,access,13.000,36.000,0.020,3.600,-83.000,43.000,60.000,49.000,1,1,70.000,27.000,56.000,91.333,50.284,36.859,0.000,1,225.000,0.950,0.000,0.000
260.000,24,access,14.000,37.000,0.027,3.700,-75.000,69.000,45.000,37.000,1,1,36.000,34.000,48.000,91.333,-32.558,73.391,0.000,1,214.000,0.958,0.000,0.000
260.000,25,access,10.800,216.000,0.373,23.600,-79.000,70.000,52.000,79.000,1,1,70.000,37.000,52.000,91.333,-16.745,-59.145,0.000,1,172.220,0.823,0.700,0.700
260.000,26,access,23.000,41.000,0.024,4.100,-74.000,42.000,47.000,73.000,1,1,39.000,32.000,72.000,91.333,-65.730,16.011,0.000,1,210.000,0.954,0.000,0.000
260.000,27,access,34.000,37.000,0.028,3.700,-73.000,64.000,65.000,23.000,1,1,61.000,25.000,73.000,91.333,-37.397,56.216,0.000,1,221.000,0.950,0.000,0.000
260.000,28,access,25.000,31.000,0.025,6.100,-61.000,45.000,50.000,27.000,1,1,36.000,37.000,79.000,91.333,1.242,42.877,0.000,1,212.000,0.959,0.000,0.000
260.000,29,access,25.000,40.000,0.029,4.000,-61.000,44.000,46.000,62.000,1,1,51.000,10.000,46.000,91.333,-43.836,0.684,0.000,1,219.000,0.954,0.000,0.000
260.000,30,access,27.000,58.000,0.029,9.800,-68.000,35.000,46.000,29.000,1,1,36.000,39.000,57.000,91.333,-48.724,-7.165,0.000,1,222.000,0.958,0.000,0.000
260.000,31,access,16.000,47.000,0.025,4.700,-75.000,57.000,69.000,39.000,1,1,43.000,31.000,43.000,91.333,-0.977,72.721,0.000,1,213.000,0.956,0.000,0.000
260.000,32,access,11.000,43.000,0.015,6.300,-86.000,60.000,76.000,64.000,1,1,74.000,16.000,50.000,91.333,40.148,10.730,0.000,1,211.000,0.951,0.000,0.000
260.000,33,access,12.000,56.000,0.016,9.600,-61.000,48.000,68.000,79.000,1,1,50.000,23.000,77.000,91.333,66.170,33.385,0.000,1,224.000,0.953,0.000,0.000
260.000,34,access,29.000,40.000,0.012,7.000,-65.000,65.000,67.000,56.000,1,1,69.000,33.000,48.000,91.333,15.792,-6.187,0.000,1,210.000,0.958,0.000,0.000
260.000,35,access,35.000,25.000,0.022,4.500,-70.000,78.000,41.000,35.000,1,1,42.000,12.000,65.000,91.333,31.896,21.447,0.000,1,212.000,0.950,0.000,0.000
260.000,36,access,22.000,38.000,0.025,7.800,-73.000,46.000,67.000,53.000,1,1,60.000,32.000,79.000,91.333,-14.983,66.764,0.000,1,218.000,0.952,0.000,0.000
260.000,37,access,29.000,41.000,0.010,7.100,-72.000,64.000,52.000,64.000,1,1,43.000,32.000,74.000,91.333,44.102,-74.754,0.000,1,212.000,0.959,0.000,0.000
260.000,38,access,14.000,47.000,0.019,5.700,-73.000,49.000,79.000,66.000,1,1,65.000,34.000,62.000,91.333,37.624,71.157,0.000,1,228.000,0.954,0.000,0.000
260.000,39,access,22.000,43.000,0.014,7.300,-78.000,51.000,48.000,29.000,1,1,69.000,12.000,53.000,91.333,-26.588,72.716,0.000,1,217.000,0.959,0.000,0.000
260.000,40,access,11.000,59.000,0.026,7.900,-74.000,52.000,42.000,58.000,1,1,66.000,26.000,77.000,91.333,71.934,-37.770,0.000,1,225.000,0.953,0.000,0.000
260.000,41,access,17.000,47.000,0.013,6.700,-82.000,61.000,74.000,43.000,1,1,54.000,14.000,44.000,91.333,19.526,64.890,0.000,1,222.000,0.956,0.000,0.000
260.000,42,access,34.000,44.000,0.014,6.400,-66.000,36.000,63.000,69.000,1,1,58.000,17.000,54.000,91.333,-14.497,15.265,0.000,1,227.000,0.957,0.000,0.000
260.000,43,access,23.000,46.000,0.020,8.600,-75.000,38.000,73.000,71.000,1,1,58.000,35.000,42.000,91.333,4.280,5.968,0.000,1,211.000,0.955,0.000,0.000
260.000,44,access,22.000,40.000,0.029,7.000,-61.000,61.000,52.000,40.000,1,1,58.000,28.000,68.000,91.333,-67.892,-63.777,0.000,1,217.000,0.955,0.000,0.000
260.000,45,access,21.000,33.000,0.027,5.300,-87.000,56.000,53.000,52.000,1,1,65.000,28.000,53.000,91.333,16.058,-69.488,0.000,1,221.000,0.954,0.000,0.000
260.000,46,access,39.000,46.000,0.011,4.600,-87.000,35.000,74.000,44.000,1,1,50.000,27.000,75.000,91.333,33.596,60.510,0.000,1,216.000,0.956,0.000,0.000
260.000,47,access,33.000,53.000,0.023,7.300,-71.000,65.000,58.000,67.000,1,1,79.000,37.000,43.000,91.333,-12.622,-12.602,0.000,1,211.000,0.956,0.000,0.000
260.000,48,access,12.000,56.000,0.011,7.600,-66.000,47.000,78.000,22.000,1,1,55.000,27.000,49.000,91.333,46.948,49.533,0.000,1,222.000,0.956,0.000,0.000
260.000,49,access,29.000,51.000,0.021,9.100,-75.000,34.000,48.000,53.000,1,1,51.000,31.000,71.000,91.333,44.929,-10.507,0.000,1,227.000,0.958,0.000,0.000
270.000,0,core,72.100,238.000,0.801,23.800,-61.000,65.000,79.000,58.000,4,4,47.000,35.000,57.000,91.000,0.000,0.000,0.000,0,154.000,0.763,1.000,1.000
270.000,1,core,371.680,148.400,0.481,16.840,-79.000,60.000,71.000,69.000,4,4,46.000,26.000,53.000,91.000,50.000,0.000,0.000,1,177.940,0.843,0.600,0.600
270.000,2,core,766.000,6.000,0.002,2.600,-69.000,35.000,47.000,25.000,4,4,42.000,31.000,43.000,91.000,-50.000,0.000,0.000,1,218.000,0.954,0.000,0.000
270.000,3,core,771.000,14.000,0.001,1.400,-78.000,61.000,68.000,69.000,4,4,35.000,19.000,49.000,91.000,0.000,50.000,0.000,1,219.000,0.958,0.000,0.000
270.000,4,core,896.000,13.000,0.002,5.300,-87.000,48.000,54.000,42.000,4,4,48.000,15.000,67.000,91.000,0.000,-50.000,0.000,1,214.000,0.952,0.000,0.000
270.000,5,distribution,6.700,195.000,0.614,21.500,-79.000,76.000,43.000,78.000,3,3,46.000,22.000,41.000,91.000,25.000,0.000,0.000,0,159.600,0.762,1.000,1.000
270.000,6,distribution,56.000,16.000,0.011,5.600,-74.000,49.000,58.000,38.000,3,3,65.000,35.000,76.000,91.000,22.839,10.168,0.000,1,225.000,0.952,0.000,0.000
270.000,7,distribution,69.000,32.000,0.011,7.200,-67.000,77.000,62.000,60.000,3,3,62.000,34.000,48.000,91.000,16.728,18.579,0.000,1,214.000,0.956,0.000,0.000
270.000,8,distribution,45.000,27.000,0.010,5.700,-82.000,61.000,69.000,24.000,3,3,37.000,15.000,46.000,91.000,7.725,23.776,0.000,1,219.000,0.955,0.000,0.000
270.000,9,distribution,75.000,18.000,0.008,4.800,-72.000,78.000,79.000,40.000,3,3,52.000,26.000,48.000,91.000,-2.613,24.863,0.000,1,212.000,0.959,0.000,0.000
270.000,10,distribution,66.000,24.000,0.007,4.400,-74.000,34.000,57.000,29.000,3,3,58.000,19.000,52.000,91.000,-12.500,21.651,0.000,1,210.000,0.957,0.000,0.000
270.000,11,distribution,49.000,31.000,0.014,4.100,-87.000,47.000,59.000,28.000,3,3,42.000,33.000,56.000,91.000,-20.225,14.695,0.000,1,224.000,0.954,0.000,0.000
270.000,12,distribution,74.000,18.000,0.013,3.800,-71.000,45.000,59.000,41.000,3,3,43.000,14.000,67.000,91.000,-24.454,5.198,0.000,1,212.000,0.953,0.000,0.000
270.000,13,distribution,42.000,20.000,0.010,3.000,-81.000,59.000,70.000,35.000,3,3,56.000,39.000,55.000,91.000,-24.454,-5.198,0.000,1,223.000,0.958,0.000,0.000
270.000,14,distribution,67.000,23.000,0.014,5.300,-85.000,37.000,46.000,49.000,3,3,34.000,39.000,74.000,91.000,-20.225,-14.695,0.000,1,220.000,0.956,0.000,0.000
270.000,15,distribution,63.000,17.000,0.014,2.700,-65.000,37.000,55.000,75.000,3,3,64.000,16.000,54.000,91.000,-12.500,-21.651,0.000,1,229.000,0.950,0.000,0.000
270.000,16,distribution,56.000,19.000,0.007,5.900,-74.000,60.000,51.000,52.000,3,3,46.000,39.000,69.000,91.000,-2.613,-24.863,0.000,1,226.000,0.951,0.000,0.000
270.000,17,distribution,54.000,33.000,0.008,7.300,-88.000,42.000,48.000,68.000,3,3,55.000,35.000,57.000,91.000,7.725,-23.776,0.000,1,225.000,0.952,0.000,0.000
270.000,18,distribution,72.000,15.000,0.006,4.500,-85.000,69.000,76.000,36.000,3,3,31.000,32.000,48.000,91.000,16.728,-18.579,0.000,1,219.000,0.957,0.000,0.000
270.000,19,distribution,54.000,19.000,0.009,4.900,-83.000,59.000,54.000,66.000,3,3,58.000,12.000,70.000,91.000,22.839,-10.168,0.000,1,213.000,0.954,0.000,0.000
270.000,20,access,7.820,185.600,0.317,18.560,-75.000,43.000,61.000,42.000,1,1,73.000,26.000,43.000,91.000,-0.043,-34.365,0.000,1,173.840,0.844,0.600,0.600
270.000,21,access,29.000,34.000,0.016,6.400,-87.000,77.000,56.000,23.000,1,1,47.000,20.000,63.000,91.000,69.939,27.469,0.000,1,223.000,0.952,0.000,0.000
270.000,22,access,31.000,43.000,0.021,4.300,-79.000,59.000,75.000,21.000,1,1,39.000,10.000,46.000,91.000,48.003,-12.872,0.000,1,225.000,0.950,0.000,0.000
270.000,23,access,10.000,59.000,0.029,5.900,-62.000,36.000,73.000,57.000,1,1,59.000,32.000,44.000,91.000,50.284,36.859,0.000,1,218.000,0.959,0.000,0.000
270.000,24,access,17.000,26.000,0.023,4.600,-79.000,74.000,64.000,71.000,1,1,35.000,14.000,61.000,91.000,-32.558,73.391,0.000,1,219.000,0.951,0.000,0.000
270.000,25,access,15.840,336.000,0.370,36.600,-78.000,62.000,73.000,37.000,1,1,64.000,36.000,63.000,91.000,-16.745,-59.145,0.000,1,167.480,0.820,0.700,0.700
270.000,26,access,29.000,35.000,0.024,7.500,-89.000,74.000,75.000,72.000,1,1,31.000,25.000,57.000,91.000,-65.730,16.011,0.000,1,211.000,0.951,0.000,0.000
270.000,27,access,26.000,48.000,0.024,5.800,-69.000,52.000,60.000,72.000,1,1,47.000,18.000,46.000,91.000,-37.397,56.216,0.000,1,222.000,0.959,0.000,0.000
270.000,28,access,30.000,25.000,0.010,6.500,-63.000,45.000,72.000,24.000,1,1,39.000,34.000,59.000,91.000,1.242,42.877,0.000,1,228.000,0.959,0.000,0.000
270.000,29,access,37.000,46.000,0.012,4.600,-62.000,69.000,42.000,42.000,1,1,47.000,31.000,66.000,91.000,-43.836,0.684,0.000,1,222.000,0.955,0.000,0.000
270.000,30,access,27.000,45.000,0.013,7.500,-81.000,61.000,72.000,62.000,1,1,32.000,27.000,47.000,91.000,-48.724,-7.165,0.000,1,225.000,0.951,0.000,0.000
270.000,31,access,27.000,37.000,0.029,4.700,-79.000,67.000,50.000,47.000,1,1,38.000,12.000,78.000,91.000,-0.977,72.721,0.000,1,211.000,0.953,0.000,0.000
270.000,32,access,20.000,51.000,0.026,8.100,-89.000,67.000,61.000,71.000,1,1,73.000,12.000,64.000,91.000,40.148,10.730,0.000,1,224.000,0.952,0.000,0.000
270.000,33,access,27.000,41.000,0.027,8.100,-78.000,54.000,47.000,21.000,1,1,72.000,18.000,59.000,91.000,66.170,33.385,0.000,1,224.000,0.955,0.000,0.000
270.000,34,access,14.000,45.000,0.017,8.500,-67.000,42.000,43.000,62.000,1,1,67.000,33.000,79.000,91.000,15.792,-6.187,0.000,1,229.000,0.956,0.000,0.000
270.000,35,access,18.000,59.000,0.012,9.900,-68.000,57.000,76.000,24.000,1,1,73.000,24.000,60.000,91.000,31.896,21.447,0.000,1,222.000,0.950,0.000,0.000
270.000,36,access,12.000,53.000,0.025,6.300,-68.000,78.000,50.000,64.000,1,1,37.000,30.000,78.000,91.000,-14.983,66.764,0.000,1,221.000,0.959,0.000,0.000
270.000,37,access,21.000,57.000,0.028,6.700,-62.000,78.000,51.000,72.000,1,1,69.000,29.000,50.000,91.000,44.102,-74.754,0.000,1,226.000,0.953,0.000,0.000
270.000,38,access,35.000,55.000,0.015,5.500,-70.000,73.000,63.000,29.000,1,1,74.000,11.000,67.000,91.000,37.624,71.157,0.000,1,212.000,0.956,0.000,0.000
270.000,39,access,37.000,28.000,0.016,4.800,-71.000,56.000,65.000,56.000,1,1,75.000,17.000,74.000,91.000,-26.588,72.716,0.000,1,227.000,0.958,0.000,0.000
270.000,40,access,26.000,25.000,0.024,3.500,-73.000,79.000,43.000,69.000,1,1,39.000,23.000,54.000,91.000,71.934,-37.770,0.000,1,227.000,0.952,0.000,0.000
270.000,41,access,22.000,39.000,0.028,5.900,-74.000,40.000,54.000,44.000,1,1,69.000,37.000,71.000,91.000,19.526,64.890,0.000,1,216.000,0.953,0.000,0.000
270.000,42,access,35.000,59.000,0.018,9.900,-84.000,34.000,61.000,26.000,1,1,46.000,24.000,56.000,91.000,-14.497,15.265,0.000,1,222.000,0.958,0.000,0.000
270.000,43,access,31.000,30.000,0.027,3.000,-71.000,70.000,56.000,35.000,1,1,67.000,22.000,55.000,91.000,4.280,5.968,0.000,1,217.000,0.959,0.000,0.000
270.000,44,access,14.000,41.000,0.014,5.100,-87.000,37.000,44.000,28.000,1,1,71.000,38.000,52.000,91.000,-67.892,-63.777,0.000,1,211.000,0.959,0.000,0.000
270.000,45,access,15.000,37.000,0.020,7.700,-67.000,32.000,51.000,78.000,1,1,64.000,14.000,48.000,91.000,16.058,-69.488,0.000,1,211.000,0.955,0.000,0.000
270.000,46,access,20.000,29.000,0.018,4.900,-81.000,53.000,75.000,52.000,1,1,54.000,23.000,60.000,91.000,33.596,60.510,0.000,1,222.000,0.956,0.000,0.000
270.000,47,access,20.000,26.000,0.013,2.600,-88.000,58.000,42.000,35.000,1,1,52.000,39.000,77.000,91.000,-12.622,-12.602,0.000,1,219.000,0.955,0.000,0.000
270.000,48,access,13.000,54.000,0.012,9.400,-79.000,48.000,59.000,37.000,1,1,62.000,12.000,40.000,91.000,46.948,49.533,0.000,1,217.000,0.950,0.000,0.000
270.000,49,access,39.000,29.000,0.017,4.900,-77.000,50.000,58.000,53.000,1,1,30.000,26.000,61.000,91.000,44.929,-10.507,0.000,1,224.000,0.954,0.000,0.000
280.000,0,core,70.200,136.000,0.801,13.600,-85.000,75.000,59.000,35.000,4,4,41.000,18.000,55.000,90.667,0.000,0.000,0.000,0,149.100,0.761,1.000,1.000
280.000,1,core,358.800,137.800,0.482,16.780,-89.000,57.000,53.000,25.000,4,4,35.000,30.000,45.000,90.667,50.000,0.000,0.000,1,175.480,0.836,0.600,0.600
280.000,2,core,703.000,10.000,0.002,1.000,-85.000,63.000,56.000,28.000,4,4,43.000,21.000,75.000,90.667,-50.000,0.000,0.000,1,222.000,0.958,0.000,0.000
280.000,3,core,843.000,11.000,0.002,2.100,-83.000,62.000,66.000,54.000,4,4,60.000,15.000,41.000,90.667,0.000,50.000,0.000,1,223.000,0.953,0.000,0.000
280.000,4,core,753.000,5.000,0.002,4.500,-61.000,64.000,46.000,30.000,4,4,46.000,33.000,73.000,90.667,0.000,-50.000,0.000,1,216.000,0.956,0.000,0.000
280.000,5,distribution,7.200,377.000,0.614,41.700,-63.000,60.000,69.000,26.000,3,3,62.000,13.000,68.000,90.667,25.000,0.000,0.000,0,157.500,0.761,1.000,1.000
280.000,6,distribution,58.000,32.000,0.014,7.200,-75.000,49.000,40.000,63.000,3,3,53.000,32.000,79.000,90.667,22.839,10.168,0.000,1,215.000,0.950,0.000,0.000
280.000,7,distribution,61.000,17.000,0.013,3.700,-80.000,36.000,48.000,34.000,3,3,70.000,21.000,56.000,90.667,16.728,18.579,0.000,1,216.000,0.957,0.000,0.000
280.000,8,distribution,50.000,15.000,0.013,4.500,-82.000,79.000,75.000,32.000,3,3,34.000,21.000,73.000,90.667,7.725,23.776,0.000,1,215.000,0.958,0.000,0.000
280.000,9,distribution,76.000,31.000,0.011,5.100,-82.000,76.000,56.000,42.000,3,3,58.000,18.000,78.000,90.667,-2.613,24.863,0.000,1,218.000,0.956,0.000,0.000
280.000,10,distribution,56.000,17.000,0.006,4.700,-70.000,49.000,50.000,70.000,3,3,30.000,22.000,52.000,90.667,-12.500,21.651,0.000,1,220.000,0.959,0.000,0.000
280.000,11,distribution,45.000,31.000,0.013,7.100,-75.000,68.000,45.000,43.000,3,3,48.000,39.000,79.000,90.667,-20.225,14.695,0.000,1,228.000,0.952,0.000,0.000
280.000,12,distribution,44.000,16.000,0.012,2.600,-67.000,55.000,78.000,38.000,3,3,30.000,30.000,77.000,90.667,-24.454,5.198,0.000,1,222.000,0.952,0.000,0.000
280.000,13,distribution,70.000,25.000,0.014,2.500,-72.000,52.000,43.000,24.000,3,3,37.000,30.000,43.000,90.667,-24.454,-5.198,0.000,1,224.000,0.952,0.000,0.000
280.000,14,distribution,52.000,28.000,0.008,6.800,-75.000,72.000,51.000,77.000,3,3,60.000,10.000,44.000,90.667,-20.225,-14.695,0.000,1,213.000,0.954,0.000,0.000
280.000,15,distribution,78.000,23.000,0.009,6.300,-60.000,47.000,48.000,55.000,3,3,52.000,30.000,77.000,90.667,-12.500,-21.651,0.000,1,228.000,0.956,0.000,0.000
280.000,16,distribution,78.000,30.000,0.009,6.000,-74.000,35.000,52.000,58.000,3,3,74.000,19.000,42.000,90.667,-2.613,-24.863,0.000,1,210.000,0.950,0.000,0.000
280.000,17,distribution,67.000,21.000,0.009,4.100,-86.000,54.000,50.000,24.000,3,3,40.000,23.000,42.000,90.667,7.725,-23.776,0.000,1,228.000,0.950,0.000,0.000
280.000,18,distribution,68.000,33.000,0.011,4.300,-67.000,62.000,67.000,59.000,3,3,30.000,33.000,64.000,90.667,16.728,-18.579,0.000,1,220.000,0.955,0.000,0.000
280.000,19,distribution,44.000,18.000,0.005,4.800,-61.000,32.000,58.000,21.000,3,3,35.000,34.000,47.000,90.667,22.839,-10.168,0.000,1,223.000,0.956,0.000,0.000
280.000,20,access,7.820,295.800,0.329,33.580,-68.000,53.000,42.000,36.000,1,1,50.000,19.000,68.000,90.667,-0.043,-34.365,0.000,1,180.400,0.840,0.600,0.600
280.000,21,access,19.000,46.000,0.010,4.600,-85.000,68.000,58.000,63.000,1,1,38.000,10.000,76.000,90.667,69.939,27.469,0.000,1,212.000,0.957,0.000,0.000
280.000,22,access,36.000,28.000,0.011,2.800,-63.000,34.000,51.000,30.000,1,1,44.000,11.000,74.000,90.667,48.003,-12.872,0.000,1,212.000,0.953,0.000,0.000
280.000,23,access,26.000,52.000,0.026,5.200,-88.000,36.000,47.000,66.000,1,1,73.000,24.000,46.000,90.667,50.284,36.859,0.000,1,217.000,0.955,0.000,0.000
280.000,24,access,21.000,28.000,0.016,4.800,-79.000,77.000,66.000,44.000,1,1,69.000,12.000,58.000,90.667,-32.558,73.391,0.000,1,223.000,0.954,0.000,0.000
280.000,25,access,21.600,456.000,0.372,48.600,-61.000,74.000,68.000,47.000,1,1,59.000,36.000,75.000,90.667,-16.745,-59.145,0.000,1,175.380,0.824,0.700,0.700
280.000,26,access,38.000,34.000,0.018,4.400,-71.000,78.000,57.000,67.000,1,1,42.000,26.000,76.000,90.667,-65.730,16.011,0.000,1,213.000,0.952,0.000,0.000
280.000,27,access,29.000,25.000,0.015,5.500,-63.000,53.000,42.000,52.000,1,1,53.000,23.000,58.000,90.667,-37.397,56.216,0.000,1,211.000,0.958,0.000,0.000
280.000,28,access,11.000,55.000,0.028,6.500,-84.000,77.000,79.000,79.000,1,1,49.000,12.000,47.000,90.667,1.242,42.877,0.000,1,210.000,0.957,0.000,0.000
280.000,29,access,38.000,44.000,0.022,5.400,-76.000,43.000,72.000,56.000,1,1,43.000,37.000,69.000,90.667,-43.836,0.684,0.000,1,224.000,0.957,0.000,0.000
280.000,30,access,35.000,31.000,0.025,4.100,-71.000,78.000,76.000,48.000,1,1,56.000,13.000,68.000,90.667,-48.724,-7.165,0.000,1,218.000,0.950,0.000,0.000
280.000,31,access,28.000,47.000,0.017,6.700,-62.000,43.000,41.000,59.000,1,1,36.000,29.000,54.000,90.667,-0.977,72.721,0.000,1,210.000,0.951,0.000,0.000
280.000,32,access,18.000,27.000,0.017,4.700,-79.000,74.000,63.000,69.000,1,1,42.000,24.000,59.000,90.667,40.148,10.730,0.000,1,218.000,0.957,0.000,0.000
280.000,33,access,11.000,39.000,0.016,4.900,-88.000,71.000,56.000,51.000,1,1,68.000,38.000,67.000,90.667,66.170,33.385,0.000,1,214.000,0.952,0.000,0.000
280.000,34,access,11.000,30.000,0.023,7.000,-68.000,44.000,72.000,37.000,1,1,58.000,31.000,51.000,90.667,15.792,-6.187,0.000,1,210.000,0.954,0.000,0.000
280.000,35,access,31.000,58.000,0.015,6.800,-70.000,70.000,40.000,62.000,1,1,66.000,10.000,46.000,90.667,31.896,21.447,0.000,1,215.000,0.952,0.000,0.000
280.000,36,access,25.000,37.000,0.014,4.700,-65.000,64.000,68.000,50.000,1,1,48.000,28.000,46.000,90.667,-14.983,66.764,0.000,1,213.000,0.951,0.000,0.000
280.000,37,access,32.000,30.000,0.014,4.000,-69.000,54.000,71.000,23.000,1,1,50.000,13.000,64.000,90.667,44.102,-74.754,0.000,1,224.000,0.958,0.000,0.000
280.000,38,access,13.000,58.000,0.022,7.800,-79.000,68.000,73.000,60.000,1,1,46.000,18.000,77.000,90.667,37.624,71.157,0.000,1,215.000,0.954,0.000,0.000
280.000,39,access,15.000,25.000,0.015,5.500,-81.000,63.000,44.000,51.000,1,1,49.000,13.000,47.000,90.667,-26.588,72.716,0.000,1,223.000,0.956,0.000,0.000
280.000,40,access,20.000,43.000,0.018,7.300,-74.000,37.000,58.000,48.000,1,1,46.000,30.000,58.000,90.667,71.934,-37.770,0.000,1,216.000,0.952,0.000,0.000
280.000,41,access,21.000,25.000,0.015,4.500,-64.000,75.000,57.000,33.000,1,1,55.000,30.000,56.000,90.667,19.526,64.890,0.000,1,212.000,0.957,0.000,0.000
280.000,42,access,21.000,27.000,0.015,4.700,-64.000,69.000,43.000,39.000,1,1,74.000,37.000,56.000,90.667,-14.497,15.265,0.000,1,216.000,0.959,0.000,0.000
280.000,43,access,35.000,32.000,0.024,4.200,-75.000,33.000,68.000,55.000,1,1,67.000,32.000,70.000,90.667,4.280,5.968,0.000,1,215.000,0.956,0.000,0.000
280.000,44,access,36.000,32.000,0.025,4.200,-61.000,48.000,54.000,52.000,1,1,46.000,38.000,74.000,90.667,-67.892,-63.777,0.000,1,227.000,0.953,0.000,0.000
280.000,45,access,21.000,27.000,0.018,5.700,-78.000,48.000,78.000,56.000,1,1,36.000,36.000,61.000,90.667,16.058,-69.488,0.000,1,221.000,0.953,0.000,0.000
280.000,46,access,16.000,51.000,0.020,7.100,-78.000,70.000,66.000,61.000,1,1,68.000,39.000,70.000,90.667,33.596,60.510,0.000,1,220.000,0.953,0.000,0.000
280.000,47,access,12.000,41.000,0.018,8.100,-78.000,54.000,52.000,33.000,1,1,39.000,11.000,63.000,90.667,-12.622,-12.602,0.000,1,220.000,0.955,0.000,0.000
280.000,48,access,10.000,54.000,0.029,5.400,-79.000,71.000,46.000,44.000,1,1,50.000,24.000,64.000,90.667,46.948,49.533,0.000,1,226.000,0.951,0.000,0.000
280.000,49,access,38.000,32.000,0.022,7.200,-81.000,57.000,56.000,26.000,1,1,59.000,14.000,62.000,90.667,44.929,-10.507,0.000,1,227.000,0.957,0.000,0.000
290.000,0,core,72.100,85.000,0.801,12.500,-74.000,45.000,40.000,75.000,4,4,60.000,21.000,68.000,90.333,0.000,0.000,0.000,0,156.800,0.762,1.000,1.000
290.000,1,core,399.280,106.000,0.481,11.600,-82.000,73.000,49.000,61.000,4,4,69.000,10.000,69.000,90.333,50.000,0.000,0.000,1,175.480,0.837,0.600,0.600
